step,mode,loss,angle_error(rad),distance(m)
1,training,0.0,0.0,0.0
2,training,0.020064931,0.015398558229207993,0.0
3,training,0.023715036,0.025492124259471893,0.0
4,training,0.016866537,0.027717527002096176,0.0
5,training,0.020452831,0.033910222351551056,0.0
6,training,0.024935305,0.02191344741731882,0.0
7,training,0.015824804,0.024510095361620184,0.0
8,training,0.016095767,0.005823856219649311,0.06608453591860984
9,training,0.014716044,0.12036863714456561,0.06608453591860984
10,training,0.022465315,0.11781713925302029,0.06608453591860984
11,training,0.018718427,0.12064406834542751,0.06608453591860984
12,training,0.02090228,0.11618191935122013,0.06608453591860984
13,training,0.021392,0.11892940662801268,0.15141686275454305
14,training,0.018874815,0.21809239871799946,0.15141686275454305
15,training,0.023141531,0.21913645043969152,0.15141686275454305
16,training,0.01436014,0.2048507109284401,0.15141686275454305
17,training,0.015349031,0.11115143448114398,0.15141686275454305
18,training,0.013324375,0.19204844906926155,0.15141686275454305
19,training,0.02209519,0.17014773562550545,0.23609470958276282
20,training,0.02316005,0.2739031910896302,0.23609470958276282
21,training,0.019250276,0.22561651095747948,0.23609470958276282
22,training,0.023329293,0.26444983109831816,0.23609470958276282
23,training,0.022795897,0.18787486106157306,0.23609470958276282
24,training,0.016211005,0.03782753087580204,0.3001406710964478
25,training,0.015769554,0.01824264228343965,0.3001406710964478
26,training,0.017223088,0.0598423108458519,0.3001406710964478
27,training,0.020327915,0.017911985516548157,0.3001406710964478
28,training,0.016825132,0.05894305557012558,0.3001406710964478
29,training,0.011588902,0.12058128416538239,0.3001406710964478
30,training,0.013909658,0.1986028030514717,0.3165616288414987
31,training,0.030279033,0.07558641955256462,0.3165616288414987
32,training,0.013595753,0.026618681848049178,0.3165616288414987
33,training,0.015675573,0.036376457661390305,0.3165616288414987
34,training,0.019274523,0.01267641223967076,0.3165616288414987
35,training,0.014833106,0.06659987196326256,0.3165616288414987
36,training,0.03068969,0.06781113892793655,0.005379978617586229
37,training,0.031283095,0.08607735182158649,0.005379978617586229
38,training,0.010057196,0.020488016307353987,0.005379978617586229
39,training,0.017370773,0.07754748687148094,0.005379978617586229
40,training,0.02179885,0.029557712376117706,0.005379978617586229
41,training,0.013952342,0.03249333053827286,0.005379978617586229
