step,mode,loss,angle_error(rad),distance(m)
1,training,0.0016672913,0.03724917536601424,0.0
2,training,0.020307291,0.014005172997713082,0.0
3,training,0.019495545,0.007027473300695426,0.0
4,training,0.024699142,0.014160048216581338,0.0
5,training,0.020451456,0.020124703645706177,0.0
6,training,0.013191091,0.02749568596482277,0.0
7,training,0.026358185,0.027302537113428116,0.0
8,training,0.019692322,0.029538660775870085,0.02600904937260118
9,training,0.021681694,0.08541321195662022,0.02600904937260118
10,training,0.017120384,0.09918273799121378,0.02600904937260118
11,training,0.01515522,0.09249442256987095,0.02600904937260118
12,training,0.013550573,0.09473780705593528,0.02600904937260118
13,training,0.014949,0.050769841298460947,0.02600904937260118
14,training,0.030038334,0.08862117677927017,0.10750166009537697
15,training,0.019261928,0.13113705441355705,0.10750166009537697
16,training,0.024128081,0.13167489878833294,0.10750166009537697
17,training,0.017673837,0.11137995310127735,0.10750166009537697
18,training,0.018046672,0.13494286267086864,0.10750166009537697
19,training,0.018458398,0.0967863043770194,0.10750166009537697
20,training,0.010721393,0.06495601683855057,0.20554393894318634
21,training,0.009541432,0.13142697326838967,0.20554393894318634
22,training,0.010732024,0.12472360581159592,0.20554393894318634
23,training,0.018888446,0.10833417484536767,0.20554393894318634
24,training,0.018742085,0.15061184251680973,0.20554393894318634
25,training,0.010967104,0.11151603329926729,0.20554393894318634
26,training,0.012533052,0.04781584814190865,0.24076480860307634
27,training,0.015350689,0.0936270244419575,0.24076480860307634
28,training,0.0076875067,0.036812722682952895,0.24076480860307634
29,training,0.0115416795,0.03649130277335644,0.24076480860307634
30,training,0.014928349,0.06445724237710238,0.24076480860307634
31,training,0.015096109,0.025212202221155167,0.24076480860307634
32,training,0.01594866,0.0014840103685855865,0.23163372775147642
33,training,0.021073323,0.005760653875768185,0.23163372775147642
34,training,0.015772844,0.050147008150815964,0.23163372775147642
35,training,0.022063116,0.02340180519968272,0.23163372775147642
36,training,0.0143679045,0.028759876266121864,0.23163372775147642
37,training,0.019134352,0.09121061488986015,0.23163372775147642
38,training,0.014232675,0.11657742410898209,0.19883988405379135
39,training,0.023828017,0.06579369120299816,0.19883988405379135
40,training,0.025062978,0.006027372553944588,0.19883988405379135
41,training,0.012539129,0.021535938838496804,0.19883988405379135
42,training,0.014000692,0.06153425388038158,0.19883988405379135
43,training,0.010970813,0.09646159410476685,0.19883988405379135
44,training,0.012012381,0.10804997384548187,0.17405470677755164
45,training,0.021867381,0.0070019932463765144,0.17405470677755164
46,training,0.017464193,0.013723549433052538,0.17405470677755164
47,training,0.024844563,0.0209728442132473,0.17405470677755164
48,training,0.018520923,0.09131756238639356,0.17405470677755164
49,training,0.007340219,0.25872157514095306,0.17405470677755164
50,training,0.026272314,0.1638411013409495,0.0894855176829695
51,training,0.007196366,0.13082803133875132,0.0894855176829695
52,training,0.008204154,0.15001300815492868,0.0894855176829695
53,training,0.013291191,0.16810872219502923,0.0894855176829695
54,training,0.021048639,0.02599307638593018,0.0894855176829695
55,training,0.017866762,0.10483865067362785,0.0894855176829695
56,training,0.018341241,0.009595385752618313,0.17709547574422316
57,training,0.008125454,0.010410282760858536,0.17709547574422316
58,training,0.005875964,0.008159216493368149,0.17709547574422316
59,training,0.009016749,0.04988596588373184,0.17709547574422316
60,training,0.014658571,0.07090675458312035,0.17709547574422316
61,training,0.0079042185,0.10226600617170334,0.17709547574422316
62,training,0.015214001,0.2412670999765396,0.17756712959904186
63,training,0.012671525,0.15202481299638748,0.17756712959904186
64,training,0.009946976,0.11791320517659186,0.17756712959904186
65,training,0.008282635,0.20446563139557838,0.17756712959904186
66,training,0.0060353675,0.17302720993757248,0.17756712959904186
67,training,0.012664901,0.18700024485588074,0.17756712959904186
68,training,0.011123212,0.31749799847602844,0.15512769725015255
69,training,0.015347872,0.2360471934080124,0.15512769725015255
70,training,0.008821304,0.23213663697242737,0.15512769725015255
71,training,0.01884154,0.21652580797672272,0.15512769725015255
72,training,0.020912526,0.19929136335849762,0.15512769725015255
73,training,0.00938438,0.22856485098600388,0.15512769725015255
74,training,0.011353474,0.19118229299783707,0.15910367204148235
75,training,0.019013949,0.19152043759822845,0.15910367204148235
76,training,0.017733045,0.17121408134698868,0.15910367204148235
77,training,0.0043610656,0.08740856684744358,0.15910367204148235
78,training,0.021111224,0.09602783434092997,0.15910367204148235
79,training,0.00818218,0.14956536889076233,0.15910367204148235
80,training,0.019350039,0.19586535543203354,0.15695557203800772
81,training,0.01265547,0.11065332964062691,0.15695557203800772
82,training,0.013119933,0.10497099533677103,0.15695557203800772
83,training,0.011396061,0.10386706143617629,0.15695557203800772
84,training,0.011295931,0.10545146092772484,0.15695557203800772
85,training,0.01618098,0.12856252864003181,0.11079519132575683
86,training,0.016299414,0.18234071508049965,0.11079519132575683
87,training,0.0055338335,0.17632516101002693,0.11079519132575683
88,training,0.0031000292,0.15799861401319504,0.11079519132575683
89,training,0.0110882595,0.13351822644472122,0.11079519132575683
90,training,0.004937441,0.10700769163668156,0.034943227605466316
91,training,0.0066131535,0.07217644434422255,0.034943227605466316
92,training,0.009828047,0.15334789920598269,0.034943227605466316
93,training,0.019860001,0.16658448055386543,0.034943227605466316
94,training,0.015553057,0.14271611720323563,0.034943227605466316
95,training,0.009694736,0.10150712355971336,0.034943227605466316
96,training,0.009245276,0.06045044958591461,0.014540790457777545
97,training,0.016983593,0.08238698914647102,0.014540790457777545
98,training,0.009642628,0.10643471591174603,0.014540790457777545
99,training,0.01701868,0.1740017905831337,0.014540790457777545
100,training,0.0094857635,0.12026900611817837,0.014540790457777545
101,training,0.008423545,0.08323948085308075,0.014540790457777545
102,training,0.006471928,0.06750452890992165,0.04674332043300749
103,training,0.011609133,0.04740411788225174,0.04674332043300749
104,training,0.0020519912,0.036552876234054565,0.04674332043300749
105,training,0.0044328524,0.03770311921834946,0.04674332043300749
106,training,0.0071548587,0.03607535362243652,0.04674332043300749
107,training,0.009492455,0.030839763581752777,0.04674332043300749
108,training,0.014694115,0.05541183520108463,0.032318282017017405
109,training,0.004774003,0.08557203784584999,0.032318282017017405
110,training,0.011534106,0.04254934657365084,0.032318282017017405
111,training,0.0060044145,0.007422167807817466,0.032318282017017405
112,training,0.006949483,0.04347229003906251,0.032318282017017405
113,training,0.003908185,0.0337335579097271,0.014932434031878723
114,training,0.003025387,0.055549001321196556,0.014932434031878723
115,training,0.0031525018,0.019584587425924838,0.014932434031878723
116,training,0.0029553187,0.056755668483674526,0.014932434031878723
117,training,0.005113742,0.048274947330355644,0.014932434031878723
118,training,0.0072431564,0.015975031070411205,0.019601407569249198
119,training,0.0041547567,0.07588151656091213,0.019601407569249198
120,training,0.0023148418,0.06026626192033291,0.019601407569249198
121,training,0.0017492048,0.0015437565743923187,0.019601407569249198
122,training,0.0044593657,0.018480593338608742,0.019601407569249198
123,training,0.0023097442,0.008121307939290993,0.019601407569249198
124,training,0.005225302,0.0617858562618494,0.027700835667616563
125,training,0.0043903845,0.05743151344358921,0.027700835667616563
126,training,0.00340505,0.024057726375758648,0.027700835667616563
127,training,0.004707717,0.02846437320113182,0.027700835667616563
128,training,0.0029440145,0.05987330758944154,0.027700835667616563
129,training,0.010136309,0.07278333208523691,0.027700835667616563
130,training,0.0016359834,0.08163147792220116,0.01605396748921925
131,training,0.0034323686,0.10906798392534256,0.01605396748921925
132,training,0.0029601238,0.13515999168157578,0.01605396748921925
133,training,0.0051486893,0.11180865019559859,0.01605396748921925
134,training,0.0044296025,0.11659225495532156,0.01605396748921925
135,training,0.0022547238,0.13366467412561178,0.01605396748921925
136,training,0.0023378648,0.16422169469296932,0.007155221835923511
137,training,0.006101198,0.1301589040085673,0.007155221835923511
138,training,0.0047146194,0.1449113730341196,0.007155221835923511
139,training,0.002710167,0.14794296585023403,0.007155221835923511
140,training,0.0012408096,0.1674371734261513,0.007155221835923511
141,training,0.002199571,0.16596022713929418,0.007155221835923511
142,training,0.002157089,0.1622411422431469,0.02887249585495653
143,training,0.0023724146,0.1907014474272728,0.02887249585495653
144,training,0.0035061887,0.17684232257306579,0.02887249585495653
145,training,0.0049280534,0.20563352387398484,0.02887249585495653
146,training,0.0009687735,0.2546478733420372,0.02887249585495653
147,training,0.004271049,0.18888082960620525,0.02887249585495653
148,training,0.0115269935,0.16680630668997765,0.06101672487468963
149,training,0.006609687,0.10365744680166245,0.06101672487468963
150,training,0.001991166,0.0979322791099548,0.06101672487468963
151,training,0.008607362,0.11747103929519653,0.06101672487468963
152,training,0.0024622364,0.12117908522486687,0.06101672487468963
153,training,0.008504089,0.13250789605081081,0.06101672487468963
154,training,0.0019425062,0.14137886092066768,0.09544669607101909
155,training,0.012238227,0.1207081526517868,0.09544669607101909
156,training,0.0037999318,0.08180048316717145,0.09544669607101909
157,training,0.0015363547,0.11294169351458547,0.09544669607101909
158,training,0.0038675254,0.10155956074595451,0.09544669607101909
159,training,0.002437439,0.13823147816583511,0.09544669607101909
160,training,0.0009064221,0.16624921187758446,0.113219739133417
161,training,0.005325732,0.1600770931690931,0.113219739133417
162,training,0.0024474126,0.16163016483187675,0.113219739133417
163,training,0.0061725085,0.13217433169484138,0.113219739133417
164,training,0.008537765,0.13797128945589066,0.113219739133417
165,training,0.001493244,0.08059369400143623,0.113219739133417
166,training,0.002266925,0.07414451614022255,0.11357428861145873
167,training,0.0046830396,0.04514816775918007,0.11357428861145873
168,training,0.0052320543,0.009038984775543213,0.11357428861145873
169,training,0.004431592,0.009858519304543734,0.11357428861145873
170,training,0.002894345,0.004781667143106461,0.11357428861145873
171,training,0.004268095,0.0264067682728637,0.11357428861145873
172,training,0.0043902146,0.027309340424835682,0.08857876159926771
173,training,0.006464457,0.016730515715607908,0.08857876159926771
174,training,0.0017171053,0.027574630454182625,0.08857876159926771
175,training,0.0049738972,0.03899170085787773,0.08857876159926771
176,training,0.00267019,0.002925600856542584,0.08857876159926771
177,training,0.003736708,0.028570806607604027,0.08857876159926771
178,training,0.0023316042,0.027905131690204144,0.0739686497076661
179,training,0.007521636,0.07565224543213844,0.0739686497076661
180,training,0.008787748,0.039132429752498865,0.0739686497076661
181,training,0.004065189,0.0022691451013088226,0.0739686497076661
182,training,0.0033508292,0.027026044204831123,0.0739686497076661
183,training,0.0038256075,0.004124470055103302,0.0739686497076661
184,training,0.0024198357,0.019167703110724688,0.05308351820245343
185,training,0.0042400057,0.030656870454549793,0.05308351820245343
186,training,0.002269286,0.02155466051772237,0.05308351820245343
187,training,0.005132573,0.0247511500492692,0.05308351820245343
188,training,0.006060338,0.033754752948880196,0.05308351820245343
189,training,0.0015962387,0.07750827074050903,0.05308351820245343
190,training,0.0041569215,0.09153828024864197,0.02776090317374156
191,training,0.0012056242,0.06666677072644234,0.02776090317374156
192,training,0.0054340702,0.07484156638383865,0.02776090317374156
193,training,0.0016082874,0.111678846180439,0.02776090317374156
194,training,0.0020904082,0.08658084087073803,0.02776090317374156
195,training,0.0020159832,0.10264283418655396,0.02776090317374156
196,training,0.005399416,0.1241740994155407,0.00478077233095869
197,training,0.0048913597,0.08606212958693504,0.00478077233095869
198,training,0.003686705,0.06501389294862749,0.00478077233095869
199,training,0.0029678722,0.09527965169399975,0.00478077233095869
200,training,0.004094583,0.1034384979866445,0.00478077233095869
201,training,0.0064341063,0.11134772188961506,0.00478077233095869
202,training,0.0038563907,0.09773467108607294,0.031990862169747065
203,training,0.0047337213,0.11581467371433973,0.031990862169747065
204,training,0.003687008,0.11214648792520167,0.031990862169747065
205,training,0.004544968,0.1401189398020506,0.031990862169747065
206,training,0.012309956,0.1872301371768117,0.031990862169747065
207,training,0.0011597843,0.180976876989007,0.031990862169747065
208,training,0.0035416363,0.1904441826045513,0.05206209467598341
209,training,0.005802897,0.18489567283540964,0.05206209467598341
210,training,0.005599884,0.17514895647764206,0.05206209467598341
211,training,0.002180028,0.16732149571180344,0.05206209467598341
212,training,0.005722427,0.18438807502388954,0.05206209467598341
213,training,0.0027613905,0.17552326992154121,0.05206209467598341
214,training,0.0021945825,0.17807179503142836,0.07658713259037395
215,training,0.0028788762,0.13773322571069002,0.07658713259037395
216,training,0.010494064,0.16632982902228835,0.07658713259037395
217,training,0.0018240765,0.18438417091965678,0.07658713259037395
218,training,0.008513581,0.18185262940824032,0.07658713259037395
219,training,0.0077178054,0.20690134912729263,0.07658713259037395
220,training,0.003289951,0.18676464818418026,0.08775034177502897
221,training,0.0020683478,0.1395893953740597,0.08775034177502897
222,training,0.005184917,0.17080213595181704,0.08775034177502897
223,training,0.0019848195,0.1676018051803112,0.08775034177502897
224,training,0.003173953,0.16212758235633373,0.08775034177502897
225,training,0.0050286655,0.14932368695735931,0.08775034177502897
226,training,0.009615328,0.14047880843281746,0.11052679915562773
227,training,0.0011788728,0.1637745089828968,0.11052679915562773
228,training,0.0076959766,0.21750960871577266,0.11052679915562773
229,training,0.0022748266,0.2747012674808502,0.11052679915562773
230,training,0.0002486573,0.26031798124313354,0.11052679915562773
231,training,0.0013949596,0.18935513496398926,0.11488663234177025
232,training,0.002319835,0.18534555658698082,0.11488663234177025
233,training,0.007548133,0.2599569857120514,0.11488663234177025
234,training,0.003955245,0.28082094341516495,0.11488663234177025
235,training,0.00546139,0.22236402332782745,0.11488663234177025
236,training,0.0023203166,0.24300294369459152,0.11488663234177025
237,training,0.0077517084,0.19270357256755233,0.10062623537968529
238,training,0.0059574097,0.1609111987054348,0.10062623537968529
239,training,0.0035816517,0.14654305204749107,0.10062623537968529
240,training,0.0058624055,0.13638759031891823,0.10062623537968529
241,training,0.011207807,0.14158548787236214,0.10062623537968529
242,training,0.0048528914,0.17914214543998241,0.10062623537968529
243,training,0.004082184,0.22835705056786537,0.06746173160776987
244,training,0.011755234,0.19271536357700825,0.06746173160776987
245,training,0.0062192227,0.1227560006082058,0.06746173160776987
246,training,0.004578216,0.11017386987805367,0.06746173160776987
247,training,0.0036949364,0.17559455707669258,0.06746173160776987
248,training,0.0045812596,0.2138309460133314,0.06746173160776987
249,training,0.009419084,0.1671194713562727,0.03507658422031528
250,training,0.0071592303,0.09832685068249702,0.03507658422031528
251,training,0.0055390964,0.059368379414081573,0.03507658422031528
252,training,0.0069060093,0.08578464202582836,0.03507658422031528
253,training,0.008576475,0.07221505418419838,0.03507658422031528
254,training,0.0040631867,0.07186875864863396,0.03507658422031528
255,training,0.007798868,0.0524183101952076,0.024616539709414673
256,training,0.0049765464,0.059431373141706,0.024616539709414673
257,training,0.0043870336,0.010263100266456604,0.024616539709414673
258,training,0.006089277,0.006844744086265564,0.024616539709414673
259,training,0.0029809272,0.03987384587526322,0.024616539709414673
260,training,0.010076575,0.09885553270578384,0.024616539709414673
261,training,0.006478134,0.12208119034767151,0.031116127749200487
262,training,0.006649705,0.028635954484343522,0.031116127749200487
263,training,0.0045108935,0.0029126405715942383,0.031116127749200487
264,training,0.0060027633,0.001108851283788681,0.031116127749200487
265,training,0.0047564316,0.12224922701716423,0.031116127749200487
266,training,0.011442872,0.09167902916669846,0.035359252915815334
267,training,0.011341159,0.010373443365097046,0.035359252915815334
268,training,0.0022770406,0.016173075884580612,0.035359252915815334
269,training,0.0051749363,0.04308946430683135,0.035359252915815334
270,training,0.0029175833,0.06707124784588814,0.035359252915815334
271,training,0.003606496,0.013642918318510062,0.035359252915815334
272,training,0.0072952276,0.01654568314552307,0.03817953010492773
273,training,0.008319763,0.06490065343677998,0.03817953010492773
274,training,0.0029610517,0.06293909717351198,0.03817953010492773
275,training,0.0023994609,0.05849893391132354,0.03817953010492773
276,training,0.0038135182,0.04823702620342374,0.03817953010492773
277,training,0.0072649815,0.03443798935040831,0.03258890878706866
278,training,0.005251404,0.02692034840583802,0.03258890878706866
279,training,0.0035029093,0.013882849365472794,0.03258890878706866
280,training,0.0032135616,0.03640150325372815,0.03258890878706866
281,training,0.0060636983,0.09382252767682076,0.03258890878706866
282,training,0.0036810257,0.018895041197538376,0.03258890878706866
283,training,0.0031149525,0.011670686304569251,0.026694516992307984
284,training,0.0020209718,0.040589972399175174,0.026694516992307984
285,training,0.004135148,0.03736243722960353,0.026694516992307984
286,training,0.0039518364,0.015216154977679246,0.026694516992307984
287,training,0.0029791438,0.015447132289409641,0.026694516992307984
288,training,0.0021266153,0.05283159017562866,0.026694516992307984
289,training,0.0033368133,0.005995726212859154,0.04018022511838883
290,training,0.0021070123,0.0406875554472208,0.04018022511838883
291,training,0.0013509593,0.04972150828689337,0.04018022511838883
292,training,0.0020064418,0.003826068248599767,0.04018022511838883
293,training,0.0014376525,0.007994655752554536,0.04018022511838883
294,training,0.005206927,0.008710210677236319,0.04018022511838883
295,training,0.0019248577,0.00970386853441596,0.02841208933218671
296,training,0.001185354,0.05045208567753434,0.02841208933218671
297,training,0.0069899475,0.03307306533679366,0.02841208933218671
298,training,0.002269416,0.025390932336449623,0.02841208933218671
299,training,0.0046410314,0.05592231638729572,0.02841208933218671
300,training,0.0022836518,0.02479745028540492,0.02841208933218671
301,training,0.0022795703,0.06345423136372119,0.015642758750927598
302,training,0.005892137,0.02423860877752304,0.015642758750927598
303,training,0.0032802399,0.043713001534342766,0.015642758750927598
304,training,0.009264844,0.055184636265039444,0.015642758750927598
305,training,0.0018534269,0.0007475018501281704,0.015642758750927598
306,training,0.007547396,0.004855463281273844,0.015642758750927598
307,training,0.0016155518,0.04342966340482235,0.008354168340422014
308,training,0.0013239563,0.08264081366360188,0.008354168340422014
309,training,0.0067502535,0.005530981812626123,0.008354168340422014
310,training,0.0045758234,0.03179767820984125,0.008354168340422014
311,training,0.0024884695,0.059489987790584564,0.008354168340422014
312,training,0.004140505,0.017909115180373195,0.008354168340422014
313,training,0.0032435853,0.004176676273345947,0.020955785735784743
314,training,0.0064678844,0.06575781665742397,0.020955785735784743
315,training,0.0027748395,0.14583886042237282,0.020955785735784743
316,training,0.003118061,0.05216997489333153,0.020955785735784743
317,training,0.0046141003,0.10637668753042817,0.020955785735784743
318,training,0.0024835179,0.0640254095196724,0.02742655654249482
319,training,0.0018705933,0.07682926952838898,0.02742655654249482
320,training,0.00215434,0.09301334246993065,0.02742655654249482
321,training,0.0023486444,0.047415017150342464,0.02742655654249482
322,training,0.0044991206,0.005521245300769792,0.02742655654249482
323,training,0.0037096764,0.019870854914188385,0.02742655654249482
324,training,0.003099796,0.016246628016233444,0.026168153670174596
325,training,0.002196358,0.08647536113858223,0.026168153670174596
326,training,0.003554571,0.01887570694088936,0.026168153670174596
327,training,0.004490525,0.03198539838194847,0.026168153670174596
328,training,0.0034652792,0.02132139727473259,0.026168153670174596
329,training,0.0020652388,0.08290110900998116,0.026168153670174596
330,training,0.0025138964,0.06298276968300343,0.024657615426982676
331,training,0.0051100887,0.00017222575843334198,0.024657615426982676
332,training,0.0018253841,0.039063410833477974,0.024657615426982676
333,training,0.0010314251,0.040268806740641594,0.024657615426982676
334,training,0.009056243,0.050328588113188744,0.024657615426982676
335,training,0.0007447604,0.00942079350352288,0.024657615426982676
336,training,0.003978858,0.02240058034658432,0.027419463467465727
337,training,0.0021041601,0.0017604171298444271,0.027419463467465727
338,training,0.0008023846,0.010761792538687587,0.027419463467465727
339,training,0.001266311,0.0229051080532372,0.027419463467465727
340,training,0.0017488817,0.015851248055696487,0.027419463467465727
341,training,0.0012181624,0.011053979396820068,0.030101206132623754
342,training,0.0016964086,0.001184141263365742,0.030101206132623754
343,training,0.004807626,0.019942386075854298,0.030101206132623754
344,training,0.0011606808,0.07968760328367352,0.030101206132623754
345,training,0.004218868,0.031179856217931956,0.030101206132623754
346,training,0.0023262955,0.020579710602760315,0.030101206132623754
347,training,0.0020450398,0.06197863630950451,0.02462421185660233
348,training,0.0021205489,0.06799093633890152,0.02462421185660233
349,training,0.0036091455,0.030354218557476994,0.02462421185660233
350,training,0.004541021,0.06119728647172451,0.02462421185660233
351,training,0.0017579704,0.0028629880398511887,0.02462421185660233
352,training,0.0017757771,0.028045681305229664,0.02462421185660233
353,training,0.0058517833,0.005663113668560985,0.017353768362315815
354,training,0.0037622512,0.023343889508396387,0.017353768362315815
355,training,0.0020459117,0.016793470364063978,0.017353768362315815
356,training,0.0027216289,0.009609078988432886,0.017353768362315815
357,training,0.0014791698,0.03356911987066269,0.017353768362315815
358,training,0.0049894056,0.06265469454228878,0.017353768362315815
359,training,0.0019512175,0.0002548843622207624,0.01536879829006481
360,training,0.0034403512,0.0018898618873208761,0.01536879829006481
361,training,0.002723922,0.019010741263628006,0.01536879829006481
362,training,0.008145258,0.03894438222050667,0.01536879829006481
363,training,0.0055555217,0.012435910757631063,0.01536879829006481
364,training,0.0016540828,0.010256875306367874,0.01536879829006481
365,training,0.0043440964,0.05236106967640808,0.020698185464646877
366,training,0.0010565348,0.03959523420780897,0.020698185464646877
367,training,0.0011636576,0.06485257297754288,0.020698185464646877
368,training,0.003069146,0.01323507772758603,0.020698185464646877
369,training,0.0014409538,0.02728945203125477,0.020698185464646877
370,training,0.0070557203,0.004862846806645397,0.017442760705071034
371,training,0.003239414,0.04614013433456421,0.017442760705071034
372,training,0.002212606,0.04866116773337126,0.017442760705071034
373,training,0.001701942,0.0016440749168395996,0.017442760705071034
374,training,0.0011924971,0.020843742415308952,0.017442760705071034
375,training,0.0023996811,0.08369948156177998,0.01109175753397236
376,training,0.0030347465,0.09590642526745796,0.01109175753397236
377,training,0.0031777532,0.06873157061636448,0.01109175753397236
378,training,0.000855151,0.015228644013404846,0.01109175753397236
379,training,0.0015326784,0.02377207577228546,0.01109175753397236
380,training,0.0015196796,0.06207201443612575,0.01109175753397236
381,training,0.0011087399,0.06920703686773777,0.013865560551884705
382,training,0.0019837487,0.05281831370666624,0.013865560551884705
383,training,0.0013786473,0.04843507334589958,0.013865560551884705
384,training,0.002710867,0.06324661709368229,0.013865560551884705
385,training,0.002900737,0.04495628690347075,0.013865560551884705
386,training,0.0019231079,0.023439476266503334,0.013865560551884705
387,training,0.0032261657,0.03288744576275348,0.023933600822625273
388,training,0.0015437213,0.05390084674581886,0.023933600822625273
389,training,0.0026187962,0.06982948444783688,0.023933600822625273
390,training,0.0015374129,0.059026774019002914,0.023933600822625273
391,training,0.0011401338,0.03295956738293171,0.023933600822625273
392,training,0.0005066313,0.04284750111401081,0.023933600822625273
393,training,0.0040067635,0.04583178926259279,0.03292243200305495
394,training,0.0015056459,0.07173903845250607,0.03292243200305495
395,training,0.0008570648,0.06904031336307526,0.03292243200305495
396,training,0.0008180601,0.06745113246142864,0.03292243200305495
397,training,0.0040002586,0.0430680881254375,0.03292243200305495
398,training,0.00080786383,0.04325123783200979,0.03292243200305495
399,training,0.0035371527,0.059798724018037326,0.030526738525204114
400,training,0.0011428213,0.07976776175200939,0.030526738525204114
401,training,0.0009837799,0.0148395523428917,0.030526738525204114
402,training,0.0012672119,0.01167236268520356,0.030526738525204114
403,training,0.0026351567,0.03405180387198925,0.030526738525204114
404,training,0.0020435466,0.08071869425475597,0.029655786766083964
405,training,0.0037606389,0.03341148793697357,0.029655786766083964
406,training,0.0006703342,0.0059415786527097225,0.029655786766083964
407,training,0.00071030477,0.002846938557922841,0.029655786766083964
408,training,0.0014089545,0.03057030215859413,0.029655786766083964
409,training,0.0007216195,0.029963508248329163,0.02220383971784813
410,training,0.0016156313,0.0014091562479734403,0.02220383971784813
411,training,0.0033870835,0.02464390452951193,0.02220383971784813
412,training,0.001978162,0.007644617930054665,0.02220383971784813
413,training,0.0019465417,0.018908467143774033,0.02220383971784813
414,training,0.0012275733,0.028671495616436005,0.02220383971784813
415,training,0.0010140018,0.016918275505304337,0.02149987391379585
416,training,0.0029064973,0.020025672391057014,0.02149987391379585
417,training,0.0015381636,0.007166112307459116,0.02149987391379585
418,training,0.0007136163,0.0180778163485229,0.02149987391379585
419,training,0.0023943277,0.003351549617946148,0.02149987391379585
420,training,0.001435921,0.0016421364853158593,0.02149987391379585
421,training,0.0012701481,0.028240427374839783,0.016506180264650644
422,training,0.0021053613,0.047824205830693245,0.016506180264650644
423,training,0.0020751513,0.04302405612543225,0.016506180264650644
424,training,0.0022445389,0.0180913507938385,0.016506180264650644
425,training,0.0016482375,0.026800291612744335,0.016506180264650644
426,training,0.00070844305,0.029590475372970104,0.016506180264650644
427,training,0.0021473533,0.06261945562437177,0.00877202363596986
