step,mode,loss,angle_error(rad),distance(m)
1,training,0.0,0.0,0.0
2,training,0.019962976,0.006691265851259232,0.0
3,training,0.024131693,0.013502012938261032,0.0
4,training,0.019459434,0.017724931240081787,0.0
5,training,0.018912612,0.01658547855913639,0.0
6,training,0.022285055,0.018514639232307673,0.0
7,training,0.026941802,0.014651278965175152,0.0
8,training,0.016637038,0.009142254013568161,0.055845138935899166
9,training,0.01955436,0.0004453398287296295,0.055845138935899166
10,training,0.017176386,0.00650889053940773,0.055845138935899166
11,training,0.01329846,0.004609890282154083,0.055845138935899166
12,training,0.014135481,0.018757293932139874,0.055845138935899166
13,training,0.017090376,0.017736321315169334,0.055845138935899166
14,training,0.023598893,0.0158865530975163,0.12549034021775662
15,training,0.02448603,0.1148975258693099,0.12549034021775662
16,training,0.014160281,0.11627043690532445,0.12549034021775662
17,training,0.015334819,0.07916431920602918,0.12549034021775662
18,training,0.014237939,0.07729994039982557,0.12549034021775662
19,training,0.015359231,0.06499784253537655,0.12549034021775662
20,training,0.012546391,0.04413652420043946,0.1722703219980336
21,training,0.010487684,0.1232641115784645,0.1722703219980336
22,training,0.013254619,0.10632728878408669,0.1722703219980336
23,training,0.009099561,0.08298162929713726,0.1722703219980336
24,training,0.020556362,0.05404654145240784,0.1722703219980336
25,training,0.006429247,0.015019908081740141,0.1722703219980336
26,training,0.0171787,0.003213801421225071,0.25141007823277
27,training,0.015258646,0.07275848416611554,0.25141007823277
28,training,0.018909283,0.070929866284132,0.25141007823277
29,training,0.012476098,0.11848372034728527,0.25141007823277
30,training,0.006646102,0.05555832386016846,0.25141007823277
31,training,0.01199447,0.06128625199198723,0.25141007823277
32,training,0.0059017153,0.03020278364419937,0.30501317411761
33,training,0.01826583,0.12389084510505201,0.30501317411761
34,training,0.005414888,0.04888364556245506,0.30501317411761
35,training,0.014857032,0.11528096999973059,0.30501317411761
36,training,0.008962433,0.05409687384963037,0.30501317411761
37,training,0.010453508,0.0014421641826629639,0.30501317411761
38,training,0.008955758,0.0658203512430191,0.3372276127753522
39,training,0.01809597,0.07190917432308194,0.3372276127753522
40,training,0.011538227,0.013914987444877638,0.3372276127753522
41,training,0.013649251,0.05830272287130356,0.3372276127753522
42,training,0.008663606,0.14256271347403526,0.3372276127753522
43,training,0.012789438,0.05073162913322449,0.3372276127753522
