step,mode,loss,angle_error(rad),distance(m)
1,training,0.0,0.0,0.0
2,training,0.020069161,0.01732790097594261,0.0
3,training,0.019957459,0.02548166550695896,0.0
4,training,0.022706859,0.026375971734523773,0.0
5,training,0.025269207,0.02975218277424574,0.0
6,training,0.025047418,0.005672411061823366,0.0
7,training,0.015450573,0.011984161101281643,0.0
8,training,0.014328858,0.023307530209422108,0.0
9,training,0.02067246,0.028723994269967076,0.07220562855784247
10,training,0.022734532,0.01263213902711869,0.07220562855784247
11,training,0.013037802,0.03152970224618912,0.07220562855784247
12,training,0.017409775,0.04070919705554843,0.07220562855784247
13,training,0.01472094,0.05130098573863506,0.07220562855784247
14,training,0.014004855,0.03587010921910405,0.07220562855784247
15,training,0.014172347,0.08078745333477853,0.13192945958355173
16,training,0.0053082183,0.06992186978459358,0.13192945958355173
17,training,0.005358602,0.03985004127025604,0.13192945958355173
18,training,0.009016345,0.01039615273475647,0.13192945958355173
19,training,0.012530842,0.014239046722650528,0.13192945958355173
20,training,0.0069127996,0.014750462025403976,0.13192945958355173
21,training,0.0038938357,0.019593678880482912,0.18742792378491907
22,training,0.0073708384,0.10699763149023055,0.18742792378491907
23,training,0.01189894,0.10993764922022821,0.18742792378491907
24,training,0.007366484,0.057127807289361954,0.18742792378491907
25,training,0.005741239,0.04790706932544708,0.18742792378491907
26,training,0.005142075,0.026805365458130836,0.18742792378491907
27,training,0.007461943,0.011872426490299404,0.2542077442243039
28,training,0.00394982,0.11866477318108082,0.2542077442243039
29,training,0.006003582,0.12261409685015677,0.2542077442243039
30,training,0.0049248864,0.09039760753512383,0.2542077442243039
31,training,0.0073876143,0.07332130149006844,0.2542077442243039
32,training,0.0031283153,0.022056002053432167,0.2542077442243039
33,training,0.0061809774,0.12059562467038633,0.298504563670858
34,training,0.005992129,0.14800825342535973,0.298504563670858
35,training,0.0052965772,0.13145258370786905,0.298504563670858
36,training,0.0059153284,0.07883269153535366,0.298504563670858
37,training,0.0038625742,0.0951153039932251,0.298504563670858
38,training,0.016774792,0.10801052302122116,0.298504563670858
39,training,0.0041954974,0.1638527316972613,0.31848116660898446
40,training,0.009045846,0.12043520808219911,0.31848116660898446
41,training,0.0065834546,0.041962866904214025,0.31848116660898446
42,training,0.006479117,0.04977318458259106,0.31848116660898446
43,training,0.0035187467,0.05222818395122885,0.31848116660898446
44,training,0.007282627,0.040842605754733086,0.31848116660898446
45,training,0.0060972157,0.015934669878333807,0.30654484419563544
46,training,0.0067459056,0.02655706647783518,0.30654484419563544
47,training,0.0033934722,0.07419015798950568,0.30654484419563544
48,training,0.0062036496,0.024538579862564802,0.30654484419563544
49,training,0.011415032,0.04443425312638283,0.30654484419563544
50,training,0.009836706,0.16155296098440883,0.30654484419563544
51,training,0.013091957,0.142544393776916,0.07861561405390345
52,training,0.013335658,0.149461941793561,0.07861561405390345
53,training,0.006210298,0.11740288510918617,0.07861561405390345
54,training,0.009995743,0.08866250514984131,0.07861561405390345
55,training,0.0073479176,0.02472491562366485,0.07861561405390345
56,training,0.006214631,0.057414934039115906,0.07861561405390345
57,training,0.0051091756,0.01796055957674981,0.22564836343707398
58,training,0.0126682,0.056478265672922134,0.22564836343707398
59,training,0.004667381,0.043212894350290305,0.22564836343707398
60,training,0.005262692,0.1107018981128931,0.22564836343707398
