step,mode,loss,angle_error(rad),distance(m)
1,training,0.0016672767,0.0374130685813725,0.0
2,training,0.020249108,0.012055013328790665,0.0
3,training,0.024350317,0.010392852127552026,0.0
4,training,0.022711765,0.028539713472127914,0.0
5,training,0.021614408,0.024938087910413742,0.0
6,training,0.017688617,0.045245442539453506,0.0
7,training,0.014138311,0.038570065051317215,0.0
8,training,0.025376232,0.04464135691523552,0.0
9,training,0.022444174,0.1230800710618496,0.043196854445699054
10,training,0.02781622,0.1257033571600914,0.043196854445699054
11,training,0.015529041,0.07311729434877634,0.043196854445699054
12,training,0.019296622,0.07967837620526552,0.043196854445699054
13,training,0.018885039,0.059611665084958076,0.043196854445699054
14,training,0.016813427,0.07383068092167376,0.043196854445699054
15,training,0.017238975,0.18332834541797638,0.1263912487832236
16,training,0.008730105,0.19367088610306382,0.1263912487832236
17,training,0.014407132,0.1795417070388794,0.1263912487832236
18,training,0.018224256,0.15639491379261017,0.1263912487832236
19,training,0.0137306675,0.17972576990723607,0.1263912487832236
20,training,0.009567074,0.15439661592245102,0.1263912487832236
21,training,0.007084096,0.13151398114860058,0.21699232606044785
22,training,0.009962757,0.12092651426792145,0.21699232606044785
23,training,0.010243433,0.11130182817578314,0.21699232606044785
24,training,0.013243194,0.09070907160639763,0.21699232606044785
25,training,0.015643775,0.06578182801604271,0.21699232606044785
26,training,0.024997253,0.05565526057034731,0.21699232606044785
27,training,0.0092485435,0.12964010238647464,0.26671091851175616
28,training,0.011397318,0.17807399295270443,0.26671091851175616
29,training,0.015360822,0.141112245619297,0.26671091851175616
30,training,0.011139793,0.06390517204999925,0.26671091851175616
31,training,0.0157296,0.024538369849324226,0.26671091851175616
32,training,0.010862143,0.03066202811896801,0.26671091851175616
33,training,0.009808534,0.04829327389597893,0.28426734236438767
34,training,0.01614764,0.15028878673911095,0.28426734236438767
35,training,0.011561992,0.08578905463218689,0.28426734236438767
36,training,0.015409531,0.004276663064956665,0.28426734236438767
37,training,0.013031495,0.08460187911987303,0.28426734236438767
38,training,0.011756132,0.1028096154332161,0.28426734236438767
39,training,0.012858225,0.05214204266667366,0.27812218651524506
40,training,0.014645305,0.09440379962325096,0.27812218651524506
41,training,0.009215456,0.0254843421280384,0.27812218651524506
42,training,0.0123224985,0.016320429043844342,0.27812218651524506
43,training,0.016368382,0.05433410964906216,0.27812218651524506
44,training,0.019967627,0.08684135600924492,0.27812218651524506
45,training,0.010102876,0.144849743694067,0.21795002463044433
46,training,0.007432641,0.05109679326415062,0.21795002463044433
47,training,0.017030219,0.04215686582028866,0.21795002463044433
48,training,0.008313082,0.010577673092484478,0.21795002463044433
49,training,0.0057890215,0.006463363766670227,0.21795002463044433
50,training,0.017401718,0.1869782879948616,0.21795002463044433
51,training,0.01907867,0.2635568715631962,0.07343413558002641
52,training,0.014552932,0.21474863681942225,0.07343413558002641
