step,mode,loss,angle_error(rad),distance(m)
1,training,0.0016672338,0.038995133596472435,0.0
2,training,0.02088971,0.026301161386072636,0.0
3,training,0.020220092,0.010555366054177284,0.0
4,training,0.024718773,0.0031086616218090057,0.0
5,training,0.025174063,0.012171611189842217,0.0
6,training,0.019844005,0.013733740895986557,0.0
7,training,0.027828988,0.02561095729470253,0.0
8,training,0.019123627,0.023277692496776584,0.017367100011858982
9,training,0.021108758,0.09113568440079689,0.017367100011858982
10,training,0.02226942,0.10006587207317352,0.017367100011858982
11,training,0.02292742,0.11229079961776735,0.017367100011858982
12,training,0.021928558,0.11909715458750726,0.017367100011858982
13,training,0.03356655,0.12581351958215237,0.017367100011858982
14,training,0.037089296,0.095872413367033,0.09846274042306688
15,training,0.025020605,0.14038797840476036,0.09846274042306688
16,training,0.03348799,0.1491621076129377,0.09846274042306688
17,training,0.035399046,0.16274928650818762,0.09846274042306688
18,training,0.03199703,0.16117535904049876,0.09846274042306688
19,training,0.022247352,0.16818565037101507,0.09846274042306688
20,training,0.021151524,0.16467648185789585,0.18873692394937122
21,training,0.031093188,0.2130010724067688,0.18873692394937122
22,training,0.02671049,0.20918360725045207,0.18873692394937122
23,training,0.03340268,0.16374434530735013,0.18873692394937122
24,training,0.026498463,0.1039565522223711,0.18873692394937122
25,training,0.03584743,0.17535235732793808,0.18873692394937122
26,training,0.029622827,0.13360068947076797,0.25407672695903966
27,training,0.022757674,0.06752653792500496,0.25407672695903966
28,training,0.02378681,0.14366646856069565,0.25407672695903966
29,training,0.02979794,0.09308625012636185,0.25407672695903966
30,training,0.024080593,0.03290318325161934,0.25407672695903966
31,training,0.022037432,0.11587163805961609,0.25407672695903966
32,training,0.027288873,0.009849458932876587,0.2625822924124183
33,training,0.034320805,0.05983290821313858,0.2625822924124183
34,training,0.022775216,0.11838506907224655,0.2625822924124183
35,training,0.029679213,0.03513145074248314,0.2625822924124183
36,training,0.021803934,0.07692047953605652,0.2625822924124183
37,training,0.008852119,0.11644227057695389,0.2625822924124183
38,training,0.027469214,0.17298531532287598,0.23185003943188864
39,training,0.025763601,0.048151204362511635,0.23185003943188864
40,training,0.032923486,0.08044689521193507,0.23185003943188864
41,training,0.027519675,0.09450266510248184,0.23185003943188864
42,training,0.018146107,0.028848830610513687,0.23185003943188864
43,training,0.02554813,0.0166207910515368,0.23185003943188864
44,training,0.025911307,0.05414758063852787,0.18800970031528846
45,training,0.031097747,0.014505038037896156,0.18800970031528846
46,training,0.03793851,0.029841746203601357,0.18800970031528846
47,training,0.02045108,0.007612636312842369,0.18800970031528846
48,training,0.016797727,4.421360790729523e-05,0.18800970031528846
49,training,0.020983297,0.18522701412439344,0.18800970031528846
50,training,0.02115214,0.12187783606350422,0.0844069165639567
51,training,0.03424135,0.1413692208006978,0.0844069165639567
52,training,0.012420557,0.09153953660279512,0.0844069165639567
53,training,0.029730896,0.004125897772610184,0.0844069165639567
54,training,0.015568058,0.06411643605679274,0.0844069165639567
55,training,0.025171034,0.03623871528543532,0.0844069165639567
56,training,0.015660807,0.030642856028862298,0.19485560067694924
57,training,0.023172941,0.01072631124407053,0.19485560067694924
58,training,0.023859087,0.029661332257092,0.19485560067694924
59,training,0.0180942,0.020365127362310886,0.19485560067694924
60,training,0.009975553,0.04046303313225508,0.19485560067694924
61,training,0.032595586,0.04297504387795925,0.19485560067694924
62,training,0.025213785,0.07269044499844313,0.20262299305688752
63,training,0.027463589,0.09982446813955903,0.20262299305688752
64,training,0.021887437,0.15271699568256736,0.20262299305688752
65,training,0.020261131,0.15102532226592302,0.20262299305688752
66,training,0.019250788,0.14391618221998215,0.20262299305688752
67,training,0.023409327,0.14699637982994315,0.20262299305688752
