step,mode,loss,angle_error(rad),distance(m)
1,training,0.0016672752,0.034539711195975535,0.0
2,training,0.02019715,0.006905823945999139,0.0
3,training,0.02720818,0.03568779304623604,0.0
4,training,0.027271973,0.05542489141225815,0.0
5,training,0.022106303,0.02849457785487175,0.0
6,training,0.020350654,0.02848409302532673,0.0
7,training,0.01582247,0.023132200352847576,0.0
8,training,0.017105075,0.032858870923519135,0.0
9,training,0.017621985,0.06630674563348293,0.031416288066442206
10,training,0.017518152,0.14091728627681732,0.031416288066442206
11,training,0.019950492,0.13583764620125294,0.031416288066442206
12,training,0.01598837,0.09920157678425312,0.031416288066442206
13,training,0.007241522,0.07407795265316965,0.031416288066442206
14,training,0.004922984,0.06137431040406227,0.031416288066442206
15,training,0.0049421065,0.055719394236803055,0.14168259060679025
16,training,0.018693507,0.1489974595606327,0.14168259060679025
17,training,0.022142744,0.14574351534247396,0.14168259060679025
18,training,0.014948358,0.12433813884854317,0.14168259060679025
19,training,0.008733509,0.09470776468515396,0.14168259060679025
20,training,0.017975267,0.07604113966226578,0.14168259060679025
21,training,0.018160455,0.11281525250524284,0.23000493241711006
22,training,0.0063648773,0.12933459575287998,0.23000493241711006
23,training,0.01452508,0.11459429934620857,0.23000493241711006
24,training,0.008318915,0.09505840763449669,0.23000493241711006
25,training,0.017293083,0.05839356873184442,0.23000493241711006
26,training,0.00989034,0.0496453819796443,0.23000493241711006
27,training,0.016089745,0.01880165562033654,0.27216810610818754
28,training,0.016568063,0.1261507011950016,0.27216810610818754
29,training,0.008324572,0.11244880873709918,0.27216810610818754
30,training,0.009919852,0.047147341072559364,0.27216810610818754
31,training,0.013137768,0.05745142325758934,0.27216810610818754
32,training,0.009927649,0.02389944004244171,0.27216810610818754
33,training,0.006691309,0.0046103233471512794,0.27207465192619545
34,training,0.008564434,0.005452119745314121,0.27207465192619545
35,training,0.010559178,0.0005198465660214424,0.27207465192619545
36,training,0.008983462,0.012959497049450874,0.27207465192619545
37,training,0.006902984,0.004762714728713039,0.27207465192619545
38,training,0.0086984765,0.08814701065421104,0.27207465192619545
39,training,0.0075385245,0.02588266134262085,0.24420336229004025
40,training,0.011228899,0.040480343624949455,0.24420336229004025
41,training,0.0069983588,0.05637982860207558,0.24420336229004025
42,training,0.014475451,0.0016080737113952637,0.24420336229004025
43,training,0.006213542,0.0009548182133585215,0.24420336229004025
44,training,0.013046373,0.0457672793418169,0.24420336229004025
45,training,0.014799317,0.07112153619527817,0.20440875204841785
46,training,0.00784585,0.04783381056040526,0.20440875204841785
47,training,0.003801644,0.05484634079039097,0.20440875204841785
48,training,0.013418996,0.018741503357887268,0.20440875204841785
49,training,0.0090307,0.043470954668009654,0.20440875204841785
50,training,0.0098807,0.07168016955256462,0.20440875204841785
51,training,0.010807719,0.05280852224677801,0.15276595400423285
52,training,0.00925513,0.054413435980677605,0.15276595400423285
53,training,0.006672037,0.05380231887102127,0.15276595400423285
54,training,0.0073463526,0.21034273318946362,0.15276595400423285
55,training,0.0056208684,0.28813689760863775,0.15276595400423285
56,training,0.003594368,0.2665463536977768,0.15276595400423285
57,training,0.008204917,0.29610802978277206,0.19629233685860162
58,training,0.0040335003,0.18734044767916203,0.19629233685860162
59,training,0.0020711313,0.1924077710136771,0.19629233685860162
60,training,0.007003964,0.08400816842913629,0.19629233685860162
61,training,0.015803192,0.003251548856496818,0.19629233685860162
62,training,0.01351649,0.02556391060352324,0.19629233685860162
63,training,0.01601531,0.07410229369997978,0.33597981091136464
64,training,0.0060021197,0.07587596029043198,0.33597981091136464
65,training,0.014914488,0.14026601240038872,0.33597981091136464
66,training,0.010612257,0.2194199189543724,0.33597981091136464
67,training,0.0110742375,0.23770969361066818,0.33597981091136464
68,training,0.001960924,0.28482161462306976,0.33597981091136464
69,training,0.015903058,0.30122238397598267,0.33057242946925586
70,training,0.016367093,0.16737036406993866,0.33057242946925586
71,training,0.011123347,0.0834677410311997,0.33057242946925586
