step,mode,loss,angle_error(rad),distance(m)
1,training,0.008111277,0.08563583251088858,0.0
2,training,0.024883239,0.061429617926478386,0.0
3,training,0.02920432,0.03477441146969795,0.0
4,training,0.020298962,0.005150310695171356,0.0
5,training,0.030167753,0.03954499587416649,0.0
6,training,0.01959719,0.04209703952074051,0.0
7,training,0.032204043,0.07307450473308563,0.0
8,training,0.025427409,0.09082033671438694,0.02874574786892221
9,training,0.02711772,0.13974812999367714,0.02874574786892221
10,training,0.04077729,0.14940569922327995,0.02874574786892221
11,training,0.018741611,0.16402020305395126,0.02874574786892221
12,training,0.034107465,0.180537149310112,0.02874574786892221
13,training,0.023592731,0.20261136442422867,0.02874574786892221
14,training,0.032245737,0.21667237207293508,0.12388646717083056
15,training,0.03793208,0.2771449349820614,0.12388646717083056
16,training,0.034086067,0.24068474397063255,0.12388646717083056
17,training,0.02390889,0.21663391031324863,0.12388646717083056
18,training,0.04489492,0.130654058419168,0.12388646717083056
19,training,0.033471536,0.1776526612229645,0.12388646717083056
20,training,0.0256371,0.07280615577474236,0.24201596445649545
21,training,0.02658739,0.15956236608326432,0.24201596445649545
22,training,0.037955094,0.16811209358274934,0.24201596445649545
23,training,0.025636692,0.12667299062013626,0.24201596445649545
24,training,0.03476091,0.0836676210165024,0.24201596445649545
25,training,0.03143355,0.05343349650502205,0.24201596445649545
26,training,0.023258992,0.03211040794849396,0.3394753142343348
27,training,0.042635743,0.0991106256842613,0.3394753142343348
28,training,0.021242583,0.1536911390721798,0.3394753142343348
29,training,0.015981412,0.08623506501317023,0.3394753142343348
30,training,0.03319338,0.026681091636419296,0.3394753142343348
31,training,0.025391968,0.01943415217101574,0.3394753142343348
32,training,0.025362631,0.046142060309648514,0.3795173675873787
33,training,0.029694634,0.16246817633509633,0.3795173675873787
34,training,0.025485534,0.10076048970222473,0.3795173675873787
35,training,0.037815407,0.00792603939771653,0.3795173675873787
36,training,0.0148746725,0.06020227912813425,0.3795173675873787
37,training,0.018062726,0.025647461414337158,0.3795173675873787
38,training,0.027752455,0.020229491405189037,0.3561495997644149
39,training,0.03012718,0.042736299335956573,0.3561495997644149
40,training,0.02443141,0.026378322392702103,0.3561495997644149
41,training,0.03328835,0.07994074001908304,0.3561495997644149
42,training,0.023937892,0.024123018607497215,0.3561495997644149
43,training,0.028769752,0.0778086818754673,0.3561495997644149
44,training,0.026351798,0.04263689834624529,0.30937735487028317
45,training,0.027110336,0.014207512140274044,0.30937735487028317
46,training,0.010301392,0.05955558642745019,0.30937735487028317
47,training,0.020112395,0.11934585124254227,0.30937735487028317
48,training,0.030084053,0.04104705527424812,0.30937735487028317
49,training,0.011795072,0.05875909794121981,0.30937735487028317
50,training,0.024948973,0.062011078000068665,0.03893006933392962
51,training,0.016678622,0.11375359818339348,0.03893006933392962
52,training,0.01989061,0.08737924322485922,0.03893006933392962
53,training,0.03015171,0.14008603990077972,0.03893006933392962
54,training,0.01882593,0.09476291947066785,0.03893006933392962
55,training,0.024336297,0.05397774651646614,0.03893006933392962
56,training,0.020235231,0.031225134269334376,0.17094202301441147
57,training,0.028023524,0.03793444857001303,0.17094202301441147
58,training,0.015571004,0.0329674631357193,0.17094202301441147
59,training,0.0233767,0.0038634557276964153,0.17094202301441147
60,training,0.019915929,0.013175335712730885,0.17094202301441147
61,training,0.028835557,0.029594478663057085,0.17094202301441147
62,training,0.031560693,0.059875721111893654,0.20205705047822553
63,training,0.00781923,0.1291737612336874,0.20205705047822553
64,training,0.018993225,0.18913539685308933,0.20205705047822553
65,training,0.016476106,0.12256599962711334,0.20205705047822553
66,training,0.008587294,0.11521756649017335,0.20205705047822553
67,training,0.029910618,0.21515761315822604,0.20205705047822553
68,training,0.048650492,0.1737970933318138,0.17079106512495418
69,training,0.022520965,0.14893210120499137,0.17079106512495418
70,training,0.03265168,0.15703202411532402,0.17079106512495418
71,training,0.028986065,0.17065297812223434,0.17079106512495418
72,training,0.028155953,0.11879143491387367,0.17079106512495418
73,training,0.01666019,0.15393357956781983,0.17079106512495418
74,training,0.034547422,0.12411388754844666,0.16674798332871082
75,training,0.027142301,0.10792461037635802,0.16674798332871082
76,training,0.01362347,0.1048768274486065,0.16674798332871082
77,training,0.014352258,0.12005110643804073,0.16674798332871082
78,training,0.020742202,0.11878286255523562,0.16674798332871082
79,training,0.025167368,0.10269501432776452,0.16674798332871082
80,training,0.01283971,0.10752238705754279,0.16859608945758328
81,training,0.0346798,0.12618089839816093,0.16859608945758328
82,training,0.026833892,0.15926092863082886,0.16859608945758328
83,training,0.014830618,0.1823667660355568,0.16859608945758328
84,training,0.01699342,0.18808663636446,0.16859608945758328
85,training,0.015290978,0.24590753763914108,0.16859608945758328
86,training,0.020082086,0.24225637316703796,0.1427669908663661
87,training,0.010130964,0.21492506563663483,0.1427669908663661
88,training,0.02685376,0.1868143528699875,0.1427669908663661
89,training,0.026822811,0.15437715873122215,0.1427669908663661
90,training,0.024731621,0.17336738109588623,0.1427669908663661
91,training,0.0059249834,0.2048906460404396,0.07833054447954828
92,training,0.027195688,0.2325950339436531,0.07833054447954828
93,training,0.027570974,0.2392806727439165,0.07833054447954828
94,training,0.010961691,0.1827254663221538,0.07833054447954828
95,training,0.020263202,0.14835857041180134,0.07833054447954828
96,training,0.0063746995,0.1413440853357315,0.07833054447954828
97,training,0.022992842,0.17308241361752152,0.024904041454404433
98,training,0.015439126,0.18773979181423783,0.024904041454404433
99,training,0.017920855,0.1788657307624817,0.024904041454404433
100,training,0.022393495,0.1591058038175106,0.024904041454404433
101,training,0.013316256,0.15067460387945175,0.024904041454404433
102,training,0.013548684,0.1319473460316658,0.024904041454404433
103,training,0.012883348,0.1296783648431301,0.008748621974846006
104,training,0.007795111,0.1293396716937423,0.008748621974846006
105,training,0.017961686,0.1356466393917799,0.008748621974846006
106,training,0.01336393,0.13223437778651714,0.008748621974846006
107,training,0.0099914,0.1311948150396347,0.008748621974846006
108,training,0.010479491,0.1330071985721588,0.008748621974846006
109,training,0.012605597,0.11554653570055962,0.06099261505941686
110,training,0.0038878855,0.09861843287944796,0.06099261505941686
111,training,0.016870322,0.07740482687950134,0.06099261505941686
112,training,0.020221224,0.07350876927375793,0.06099261505941686
113,training,0.012816447,0.04601918160915375,0.06099261505941686
114,training,0.015840987,0.05750521272420883,0.07046768762807896
115,training,0.023634119,0.0843319334089756,0.07046768762807896
116,training,0.012807909,0.07915715128183365,0.07046768762807896
117,training,0.014228528,0.05198641866445543,0.07046768762807896
118,training,0.0152632035,0.05492781102657318,0.07046768762807896
119,training,0.022097927,0.027243483811616884,0.06047653369503197
120,training,0.013621866,0.02312788367271422,0.06047653369503197
121,training,0.007571221,0.051808444783091545,0.06047653369503197
122,training,0.020767223,0.07122420519590379,0.06047653369503197
123,training,0.012925076,0.05227361992001532,0.06047653369503197
124,training,0.012824091,0.05114089697599411,0.06047653369503197
125,training,0.013522903,0.05489432951435447,0.053468436028524385
126,training,0.00825277,0.1332090124487877,0.053468436028524385
127,training,0.013349919,0.13336553424596786,0.053468436028524385
128,training,0.010474734,0.07912766747176647,0.053468436028524385
129,training,0.0044089793,0.04475643858313559,0.053468436028524385
130,training,0.011086252,0.03203569538891316,0.053468436028524385
131,training,0.011104825,0.06087806075811386,0.06276529807198446
132,training,0.0059981104,0.11816604435443878,0.06276529807198446
133,training,0.009119157,0.06416314467787743,0.06276529807198446
134,training,0.0059054387,0.0718047209084034,0.06276529807198446
135,training,0.004970435,0.02419138560071588,0.06276529807198446
136,training,0.0037984077,0.008389215916395194,0.06276529807198446
137,training,0.013436111,0.02470736764371395,0.06873835312098903
138,training,0.004515959,0.05682164244353771,0.06873835312098903
139,training,0.008387869,0.04634092189371586,0.06873835312098903
140,training,0.015506654,0.050524597987532616,0.06873835312098903
141,training,0.009525362,0.04424315690994263,0.06873835312098903
142,training,0.004515207,0.016744758933782578,0.06873835312098903
143,training,0.0050133807,0.01906227692961693,0.06951216640480828
144,training,0.008881133,0.02267327276058495,0.06951216640480828
145,training,0.005026376,0.02044155425392091,0.06951216640480828
146,training,0.0050283154,0.026755161583423615,0.06951216640480828
147,training,0.003408963,0.058804675936698914,0.06951216640480828
148,training,0.006674613,0.05301104160025716,0.06951216640480828
149,training,0.007870669,0.0042618983425199986,0.06048681752470083
150,training,0.01354639,0.005015920847654341,0.06048681752470083
151,training,0.010000382,0.02250817231833934,0.06048681752470083
152,training,0.0065556634,0.04508538357913494,0.06048681752470083
153,training,0.0031562657,0.07966330461204052,0.06048681752470083
154,training,0.0053573707,0.0865663718432188,0.06048681752470083
155,training,0.0018534162,0.07288467511534691,0.024977894133256438
156,training,0.0065433574,0.10328714549541473,0.024977894133256438
157,training,0.013023694,0.09958590194582939,0.024977894133256438
158,training,0.0050428133,0.15668916702270508,0.024977894133256438
159,training,0.0035578995,0.15074574574828148,0.024977894133256438
160,training,0.0036395343,0.13325607683509588,0.024977894133256438
161,training,0.007859629,0.12931901030242443,0.021494683708234655
162,training,0.0126286,0.08943607658147812,0.021494683708234655
163,training,0.00942268,0.09717186167836189,0.021494683708234655
164,training,0.0076755895,0.1150977052748203,0.021494683708234655
165,training,0.00571588,0.10525543615221974,0.021494683708234655
166,training,0.012003174,0.12564249988645315,0.021494683708234655
167,training,0.0015972761,0.13023879891261458,0.058640833495737225
168,training,0.0045018154,0.12374729476869106,0.058640833495737225
169,training,0.0058355485,0.11668955162167549,0.058640833495737225
170,training,0.0031803993,0.1114344485104084,0.058640833495737225
171,training,0.0060832896,0.10278446227312088,0.058640833495737225
172,training,0.006697393,0.07301667332649231,0.058640833495737225
173,training,0.0066101504,0.06395792961120603,0.09735587992916538
174,training,0.0039807768,0.020634934306144714,0.09735587992916538
175,training,0.010859039,0.03426557779312134,0.09735587992916538
176,training,0.0030500141,0.002768561244010939,0.09735587992916538
177,training,0.0044725263,0.018959246575832353,0.09735587992916538
178,training,0.005629802,0.02974158525466919,0.09735587992916538
179,training,0.007478702,0.0588692189194262,0.11125654974488162
180,training,0.002258083,0.04800519673153758,0.11125654974488162
181,training,0.007849895,0.11264495644718409,0.11125654974488162
182,training,0.008166089,0.08463196828961372,0.11125654974488162
183,training,0.008242376,0.05468849465250969,0.11125654974488162
184,training,0.0055080215,0.04054160788655281,0.11125654974488162
185,training,0.0011936448,0.010121384635567665,0.0979482579666776
186,training,0.004374699,0.0026699425652623177,0.0979482579666776
187,training,0.0055218437,0.0295609999448061,0.0979482579666776
188,training,0.004277046,0.060103408992290504,0.0979482579666776
189,training,0.0039677955,0.09057527408003807,0.0979482579666776
190,training,0.004075775,0.12678606063127518,0.0979482579666776
191,training,0.006329241,0.07382341846823692,0.059745702466117136
192,training,0.005234825,0.03840830328408628,0.059745702466117136
